"image_id","image_name","roi_id","shape_id","type","z","t","channel","area (µm²)","length (µm)","points","min","max","sum","mean","std_dev","Text","Points","counts_CD3+ CD4- CD8- TCRgd-","counts_CD3+ CD4+ TCRgd- CD8-","counts_CD3+ CD8+ TCRgd- CD4-","counts_CD3+ TCRgd+ CD4- CD8-","counts_NA","area_um2"
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36260,40106,"polyline",NA,NA,NA,NA,99.966,NA,NA,NA,NA,NA,NA,"MUC6_region6a","11960.80,44299.23 11963.49,44270.38 11973.03,44257.86 11995.93,44256.33 12006.54,44262.01 12011.66,44268.79 12015.37,44302.85 12010.24,44311.90 12001.60,44318.89 11971.17,44321.17 11963.79,44313.15 11961.29,44298.15",0,0,0,0,0,732.409421801567
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36261,40107,"polyline",NA,NA,NA,NA,117.422,NA,NA,NA,NA,NA,NA,"MUC6_region6b","11935.86,44386.81 11935.10,44367.83 11937.71,44361.75 11949.26,44347.02 11960.69,44340.63 11975.63,44339.08 11985.63,44342.61 11995.94,44348.03 12003.43,44359.64 12003.41,44378.00 11995.53,44397.58 11985.69,44410.66 11973.39,44416.79 11955.61,44415.52 11946.98,44410.54 11939.44,44399.35 11936.13,44383.44",1,0,0,0,0,1033.17816638947
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36262,40108,"polyline",NA,NA,NA,NA,139.718,NA,NA,NA,NA,NA,NA,"MUC6_region6c","11860.38,44346.09 11862.39,44314.97 11867.33,44306.25 11877.13,44298.41 11891.00,44294.26 11925.89,44292.69 11938.02,44299.37 11940.66,44335.73 11930.71,44366.81 11923.04,44376.49 11907.80,44381.00 11892.90,44380.93 11870.39,44362.33 11859.70,44343.19",1,0,0,0,1,1429.45420742035
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36263,40109,"polyline",NA,NA,NA,NA,148.49,NA,NA,NA,NA,NA,NA,"MUC6_region6d","11857.18,44294.63 11880.50,44290.42 11913.95,44274.93 11926.30,44263.72 11929.95,44244.70 11924.67,44233.66 11898.96,44219.33 11874.98,44207.58 11854.00,44204.64 11845.00,44209.15 11837.59,44220.53 11832.68,44254.98 11844.01,44284.73 11853.80,44293.06 11862.46,44293.41",0,0,0,0,0,1553.06660068035
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36264,40110,"polyline",NA,NA,NA,NA,336.649,NA,NA,NA,NA,NA,NA,"MUC6_region1c","10664.88,31062.53 10668.28,31049.24 10675.23,31041.80 10723.12,31029.91 10758.50,31007.95 10793.67,31000.51 10810.31,31004.90 10830.27,31016.93 10845.28,31039.33 10843.45,31047.83 10830.08,31056.38 10825.88,31065.36 10850.18,31069.11 10891.54,31108.08 10898.57,31126.63 10893.67,31155.74 10881.32,31160.54 10856.85,31161.56 10840.07,31146.35 10819.53,31118.22 10805.58,31108.81 10768.37,31110.99 10725.88,31121.30 10713.96,31119.79 10703.99,31112.91 10685.02,31110.50 10671.12,31087.08 10663.85,31059.58",0,0,1,0,2,5025.37816309929
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36265,40111,"polyline",NA,NA,NA,NA,108.872,NA,NA,NA,NA,NA,NA,"MUC6_region1b","10710.01,31171.26 10712.55,31156.98 10720.92,31143.97 10730.17,31140.12 10751.44,31141.91 10767.38,31156.61 10773.80,31166.94 10776.43,31183.07 10774.95,31199.31 10771.01,31204.69 10763.71,31207.16 10733.27,31207.36 10717.80,31195.63 10711.03,31170.11",0,0,0,0,0,882.28446662426
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36266,40112,"polyline",NA,NA,NA,NA,382.711,NA,NA,NA,NA,NA,NA,"MUC6_region1a","10993.18,30946.32 10976.97,30946.94 10938.01,30932.45 10918.01,30934.84 10899.18,30951.71 10886.00,30970.41 10879.43,30986.22 10881.18,31009.55 10891.59,31034.67 10938.93,31099.10 10965.58,31116.85 10973.88,31117.10 10984.53,31111.02 11002.09,31107.76 11019.32,31100.29 11036.20,31079.19 11046.06,31056.76 11049.10,31039.74 11035.80,30997.57 11035.71,30984.98 11039.88,30978.25 11069.86,30957.23 11105.98,30955.08 11117.12,30950.70 11127.30,30942.19 11129.23,30933.04 11122.22,30916.60 11115.82,30909.94 11105.23,30906.16 11089.46,30905.62 11054.95,30921.92 11028.27,30943.32 11015.42,30946.83 10991.18,30946.98",1,0,3,0,0,6680.71823525429
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36267,40113,"polyline",NA,NA,NA,NA,308.311,NA,NA,NA,NA,NA,NA,"MUC6_region5a","10948.68,30324.03 10954.06,30360.14 10965.77,30390.63 10986.52,30405.18 11009.68,30410.87 11046.36,30415.26 11092.59,30415.16 11131.75,30407.81 11142.13,30402.99 11161.03,30386.88 11176.56,30355.98 11176.74,30342.73 11169.44,30327.39 11157.61,30316.18 11129.28,30302.58 11123.20,30291.55 11115.23,30285.01 11095.54,30274.78 11041.58,30264.67 11010.30,30264.25 10989.58,30268.61 10984.05,30276.52 10982.54,30296.55 10979.16,30303.28 10953.38,30320.70 10950.15,30327.62",1,0,0,0,1,6557.35960221291
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36268,40114,"polyline",NA,NA,NA,NA,151.048,NA,NA,NA,NA,NA,NA,"MUC6_region6f","12242.43,44244.57 12222.63,44231.81 12196.53,44228.74 12186.83,44233.18 12169.09,44249.65 12159.64,44269.66 12159.13,44295.28 12174.16,44320.55 12182.72,44326.48 12200.25,44327.81 12218.32,44322.98 12227.13,44314.19 12236.46,44302.01 12250.79,44272.83 12249.25,44256.78 12239.60,44241.45",0,0,0,0,0,1698.89636707306
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36269,40115,"polyline",NA,NA,NA,NA,143.275,NA,NA,NA,NA,NA,NA,"MUC6_region6g","12268.70,44138.06 12256.91,44131.79 12234.11,44130.95 12204.71,44146.75 12194.63,44157.23 12189.22,44173.19 12188.93,44182.02 12195.71,44193.09 12209.43,44204.50 12232.00,44212.20 12260.40,44209.59 12280.38,44197.92 12286.84,44186.91 12286.97,44165.69 12279.81,44150.03 12264.52,44136.84",0,0,0,0,0,1523.23612928391
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36270,40116,"polyline",NA,NA,NA,NA,142.14,NA,NA,NA,NA,NA,NA,"MUC6_region6e","12081.15,44148.59 12061.54,44167.45 12052.78,44182.60 12048.94,44213.04 12056.65,44228.13 12073.16,44242.95 12093.44,44245.45 12112.08,44231.01 12124.79,44210.80 12127.28,44200.61 12125.90,44172.11 12110.90,44148.18 12090.80,44145.72 12077.24,44152.81",0,0,0,0,0,1456.03143930435
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36271,40117,"polyline",NA,NA,NA,NA,123.344,NA,NA,NA,NA,NA,NA,"MUC6_region6h","12256.72,44074.67 12251.04,44065.26 12235.20,44057.02 12201.14,44055.89 12190.32,44063.31 12182.58,44075.38 12179.65,44100.68 12187.01,44113.20 12198.60,44124.15 12221.42,44127.27 12249.58,44109.30 12257.49,44099.62 12258.85,44074.36 12255.91,44068.06",0,0,0,0,0,1099.4090526104
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36272,40118,"polyline",NA,NA,NA,NA,111.85,NA,NA,NA,NA,NA,NA,"MUC6_region6i","12335.91,44104.96 12305.25,44094.48 12281.06,44094.40 12269.02,44103.36 12266.40,44122.54 12275.03,44137.09 12288.21,44147.47 12304.73,44155.43 12320.94,44156.78 12330.25,44149.50 12342.42,44128.48 12341.37,44111.22 12332.72,44103.21",0,0,0,0,0,892.961390256882
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36273,40119,"polyline",NA,NA,NA,NA,196.876,NA,NA,NA,NA,NA,NA,"MUC6_region6j","12254.06,44049.94 12255.73,44025.75 12265.96,44003.16 12277.88,43988.43 12310.77,43962.60 12322.63,43960.03 12336.24,43961.70 12354.56,43973.00 12362.87,43984.18 12365.51,44056.83 12349.67,44082.21 12335.45,44088.13 12316.94,44090.29 12281.42,44080.47 12268.03,44072.29 12258.37,44060.76 12254.26,44041.49",1,0,0,0,0,2791.0760910511
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36274,40120,"polyline",NA,NA,NA,NA,178.83,NA,NA,NA,NA,NA,NA,"MUC6_region6k","12480.21,43917.76 12478.10,43909.22 12471.58,43901.27 12456.85,43895.34 12444.41,43894.67 12424.41,43904.48 12401.66,43942.27 12382.49,43956.91 12380.32,43985.50 12386.91,44002.75 12408.64,44015.63 12430.49,44021.63 12437.71,44021.81 12451.44,44010.70 12461.72,43995.73 12477.30,43949.75 12478.90,43915.51",0,0,0,0,0,2166.67248606682
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36275,40121,"polyline",NA,NA,NA,NA,148.443,NA,NA,NA,NA,NA,NA,"MUC6_region6l","12450.82,43803.24 12436.53,43812.69 12407.61,43824.65 12400.12,43836.33 12399.61,43856.90 12403.63,43869.42 12411.19,43877.70 12430.21,43888.34 12463.30,43887.35 12484.52,43874.48 12501.95,43856.76 12503.07,43834.94 12489.77,43820.13 12460.83,43806.51 12448.53,43805.78",0,0,0,0,2,1610.55695772171
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36276,40122,"polyline",NA,NA,NA,NA,242.893,NA,NA,NA,NA,NA,NA,"control_region6a","11665.44,44274.19 11651.79,44244.59 11650.31,44221.64 11661.84,44181.82 11674.96,44152.47 11695.03,44132.31 11745.08,44124.20 11769.27,44126.19 11783.31,44154.33 11785.48,44177.88 11783.22,44224.30 11771.70,44252.70 11745.16,44274.88 11720.07,44283.97 11683.51,44286.17 11671.19,44280.26 11664.44,44271.58",0,0,0,0,2,4332.74817061424
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36277,40123,"polyline",NA,NA,NA,NA,168.239,NA,NA,NA,NA,NA,NA,"control_region6b","11553.02,44340.25 11568.47,44340.42 11588.51,44332.17 11605.40,44317.75 11617.35,44301.06 11619.54,44280.49 11617.66,44259.51 11611.49,44248.53 11595.18,44232.07 11561.75,44232.56 11531.30,44248.23 11518.11,44265.53 11516.69,44287.24 11519.29,44295.64 11543.16,44331.29 11557.02,44341.70",0,0,0,0,1,2110.73008477688
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36278,40124,"polyline",NA,NA,NA,NA,215.536,NA,NA,NA,NA,NA,NA,"control_region6c","11502.07,44246.64 11470.78,44228.79 11467.22,44221.67 11466.85,44209.84 11487.12,44154.22 11503.52,44133.32 11511.56,44126.29 11525.78,44121.74 11563.90,44118.44 11577.88,44122.58 11595.25,44133.93 11609.72,44150.93 11614.42,44171.33 11611.99,44185.02 11598.00,44207.32 11576.80,44225.96 11521.49,44244.52 11499.88,44245.99",0,0,0,0,0,3401.90766072273
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36279,40125,"polyline",NA,NA,NA,NA,256.606,NA,NA,NA,NA,NA,NA,"MUC6_region6e","11334.89,44145.85 11338.76,44113.08 11351.59,44088.13 11361.60,44076.84 11386.87,44063.13 11424.50,44062.00 11461.87,44072.56 11477.81,44084.02 11490.14,44108.23 11490.64,44119.57 11482.77,44142.65 11471.77,44167.32 11456.81,44190.45 11434.61,44212.53 11408.36,44225.69 11387.05,44227.36 11376.40,44223.99 11362.67,44215.84 11345.80,44197.22 11335.27,44164.60 11334.17,44136.76",0,0,0,0,1,4866.62250947952
42586,"RE_IBD_20221220_BU18-22387-24_BU18-22387-24_Scan2.ome.tiff [resolution #1]",36280,40126,"polyline",NA,NA,NA,NA,183.534,NA,NA,NA,NA,NA,NA,"MUC6_region6f","11490.88,44006.05 11498.64,43975.40 11510.32,43953.37 11523.31,43938.60 11542.78,43930.38 11570.59,43934.29 11581.85,43939.96 11594.43,43953.20 11606.82,43979.06 11606.78,44000.40 11595.96,44020.86 11580.32,44039.24 11558.02,44047.04 11530.24,44045.34 11508.30,44036.41 11493.49,44019.27 11492.09,44002.44",0,0,0,0,1,2559.38671731949
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38599,42449,"polyline",NA,NA,NA,NA,985.916,NA,NA,NA,NA,NA,NA,"MUC6_region1a","14789.54,31596.45 14767.30,31586.14 14754.02,31574.12 14741.56,31543.25 14740.81,31530.19 14743.78,31522.20 14778.33,31489.44 14867.22,31450.22 14921.84,31432.11 14952.09,31427.17 15036.84,31421.78 15067.95,31427.60 15100.39,31402.17 15162.03,31372.79 15237.08,31344.93 15282.88,31332.79 15316.20,31331.03 15391.72,31344.50 15407.78,31350.28 15413.15,31359.65 15416.10,31383.40 15410.97,31397.34 15340.49,31497.56 15299.65,31567.43 15232.94,31630.81 15179.82,31662.54 15159.25,31666.54 15127.48,31667.16 15068.73,31677.23 15051.32,31677.13 15001.65,31666.06 14980.25,31658.44 14957.71,31644.32 14946.69,31643.04 14935.35,31648.82 14916.98,31675.02 14891.29,31698.08 14861.53,31707.88 14777.83,31716.64 14727.60,31715.38 14713.68,31703.35 14674.48,31679.22 14667.60,31664.64 14666.66,31646.09 14680.80,31626.22 14699.82,31613.38 14736.71,31603.50 14805.02,31600.79 14784.83,31593.49",6,2,1,1,5,40224.0819683075
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38600,42450,"polyline",NA,NA,NA,NA,463.343,NA,NA,NA,NA,NA,NA,"control_region1a","15596.03,31381.54 15602.79,31325.83 15609.41,31307.72 15668.06,31216.88 15709.82,31167.72 15745.12,31131.71 15774.85,31112.41 15797.88,31105.85 15813.91,31105.38 15835.08,31115.59 15846.91,31133.13 15858.25,31161.52 15864.54,31193.69 15864.29,31216.12 15834.14,31308.57 15783.70,31376.96 15746.32,31412.38 15720.50,31427.42 15691.30,31436.70 15658.68,31441.05 15634.26,31438.14 15620.25,31431.20 15612.27,31420.14 15597.36,31378.29",1,0,0,0,3,14114.9181768894
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38601,42451,"polyline",NA,NA,NA,NA,323.924,NA,NA,NA,NA,NA,NA,"control_region1b","15922.43,31370.58 15902.08,31359.73 15893.09,31347.29 15888.77,31333.12 15888.12,31280.83 15905.77,31225.44 15952.02,31181.78 15989.52,31160.30 16004.82,31159.56 16030.47,31166.05 16060.82,31181.73 16075.19,31207.32 16076.59,31256.99 16068.74,31288.18 16048.16,31329.38 16016.88,31360.63 15999.07,31369.05 15955.78,31379.74 15941.65,31379.35 15919.42,31371.14",0,1,2,0,2,7832.49566054344
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38602,42452,"polyline",NA,NA,NA,NA,391.882,NA,NA,NA,NA,NA,NA,"control_region1c","14819.93,31842.68 14796.77,31851.07 14739.87,31854.93 14698.89,31847.31 14652.96,31831.22 14623.92,31812.90 14609.30,31793.11 14608.24,31761.83 14618.81,31733.85 14628.47,31725.68 14640.87,31720.84 14678.72,31719.10 14731.29,31724.20 14813.26,31742.96 14855.80,31760.18 14905.35,31788.31 14923.44,31806.95 14932.59,31827.59 14932.39,31836.48 14928.18,31844.52 14912.83,31857.12 14898.05,31862.10 14868.11,31861.86 14841.50,31854.52 14825.94,31844.07 14813.69,31845.32",0,0,0,0,1,8179.91640067101
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38603,42453,"polyline",NA,NA,NA,NA,203.343,NA,NA,NA,NA,NA,NA,"MUC6_region2a","13548.27,26428.30 13545.69,26425.92 13541.79,26421.86 13558.02,26417.19 13570.32,26405.83 13586.07,26374.99 13589.54,26346.79 13582.73,26332.41 13563.50,26319.15 13532.20,26315.31 13514.98,26320.45 13488.21,26334.30 13471.25,26351.77 13466.35,26380.94 13471.56,26393.86 13492.82,26420.81 13511.30,26431.63 13530.27,26432.79 13541.46,26430.03 13556.08,26422.78 13563.39,26412.20",0,0,0,0,1,2650.40099155903
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38604,42454,"polyline",NA,NA,NA,NA,220.167,NA,NA,NA,NA,NA,NA,"MUC6_region2b","13561.32,26440.55 13563.86,26417.35 13582.11,26393.44 13598.29,26381.49 13643.34,26360.96 13669.37,26359.02 13687.18,26363.27 13700.30,26377.54 13708.36,26393.23 13711.90,26419.51 13700.35,26446.77 13672.01,26483.53 13651.26,26496.95 13621.76,26497.97 13595.75,26489.43 13580.54,26476.10 13565.56,26446.75",1,0,0,0,0,3805.17024672031
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38605,42455,"polyline",NA,NA,NA,NA,156.433,NA,NA,NA,NA,NA,NA,"MUC6_region2c","13687.22,26486.47 13692.61,26468.24 13704.57,26450.11 13713.40,26441.88 13740.31,26435.26 13753.27,26435.34 13771.00,26441.67 13783.43,26455.76 13789.84,26472.21 13786.25,26493.50 13776.45,26509.78 13754.76,26524.85 13728.31,26529.63 13712.88,26525.75 13697.93,26514.36 13690.75,26498.12 13688.93,26479.39",0,0,0,0,1,1815.46841096878
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38606,42456,"polyline",NA,NA,NA,NA,250.451,NA,NA,NA,NA,NA,NA,"MUC6_region2d","13858.35,26433.42 13881.07,26407.72 13885.03,26388.07 13870.62,26357.59 13853.93,26361.53 13848.40,26359.97 13855.02,26350.23 13859.12,26333.10 13859.20,26312.91 13854.58,26292.73 13842.22,26278.66 13829.72,26272.83 13810.74,26273.49 13778.13,26286.08 13757.88,26304.17 13748.80,26322.70 13746.32,26358.33 13752.09,26374.88 13769.23,26391.66 13811.05,26413.49 13836.79,26433.42 13855.72,26435.41 13864.90,26429.21",1,0,0,0,1,3718.9286699295
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38607,42457,"polyline",NA,NA,NA,NA,301.708,NA,NA,NA,NA,NA,NA,"MUC6_region1b","15327.47,31559.13 15336.33,31519.36 15358.16,31487.32 15377.94,31468.55 15455.31,31430.93 15478.75,31426.39 15497.54,31426.66 15516.07,31434.34 15527.35,31443.64 15534.88,31455.08 15538.19,31467.89 15538.22,31491.39 15524.48,31513.36 15505.30,31530.61 15446.48,31563.24 15427.86,31582.21 15393.51,31599.42 15369.62,31602.11 15349.31,31594.31 15329.60,31570.93 15325.07,31546.87",0,0,0,0,3,5786.65462112427
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38608,42458,"polyline",NA,NA,NA,NA,310.89,NA,NA,NA,NA,NA,NA,"MUC6_region1c","15386.78,31661.87 15396.20,31639.25 15415.71,31615.91 15460.69,31583.57 15537.27,31542.43 15585.05,31537.99 15589.80,31542.77 15591.20,31560.42 15577.02,31597.95 15576.65,31622.80 15567.55,31655.91 15546.62,31689.89 15523.73,31710.82 15483.30,31721.77 15451.01,31721.55 15420.68,31713.43 15402.45,31703.38 15392.49,31692.34 15385.94,31673.68 15386.22,31662.17 15390.74,31651.73",1,0,0,0,0,6100.64507055283
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38609,42459,"polyline",NA,NA,NA,NA,430.903,NA,NA,NA,NA,NA,NA,"MUC6_region1d","15600.23,31731.09 15587.53,31698.53 15581.66,31668.40 15580.01,31634.45 15583.73,31614.67 15591.50,31592.81 15602.02,31576.76 15625.43,31553.87 15641.24,31544.00 15664.75,31539.36 15683.11,31547.68 15702.09,31567.58 15719.01,31601.77 15760.52,31587.36 15813.36,31577.33 15832.95,31576.42 15855.34,31586.82 15869.15,31602.11 15873.27,31640.86 15865.99,31671.93 15856.20,31697.76 15838.68,31713.53 15780.73,31725.55 15728.49,31743.18 15663.83,31758.23 15639.13,31758.49 15629.34,31755.34 15600.42,31726.31",0,0,0,0,0,11300.3598716259
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38610,42460,"polyline",NA,NA,NA,NA,138.403,NA,NA,NA,NA,NA,NA,"MUC6_region1e","15635.74,31800.01 15644.90,31782.02 15658.70,31769.39 15675.01,31760.70 15693.26,31758.40 15711.27,31760.90 15725.27,31769.25 15732.33,31780.20 15733.15,31798.11 15729.27,31807.21 15706.80,31823.06 15681.59,31830.80 15663.85,31831.37 15650.57,31826.72 15638.41,31815.34 15636.38,31801.41 15639.94,31791.85",0,0,0,0,1,1331.8807053566
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38611,42461,"polyline",NA,NA,NA,NA,401.191,NA,NA,NA,NA,NA,NA,"MUC6_region1f","15235.32,31810.55 15227.33,31795.54 15225.69,31772.87 15230.95,31756.58 15241.97,31739.59 15254.35,31727.02 15276.00,31713.90 15300.15,31703.74 15330.70,31700.14 15373.24,31704.06 15410.39,31717.58 15428.32,31730.61 15440.53,31756.27 15478.69,31757.17 15523.27,31772.66 15552.55,31792.39 15559.94,31805.99 15558.77,31816.05 15554.54,31820.06 15428.46,31856.68 15397.08,31860.74 15364.42,31854.39 15310.97,31827.18 15255.55,31827.26 15241.57,31817.14 15232.70,31806.02",2,0,1,0,2,8566.2938978672
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38612,42462,"polyline",NA,NA,NA,NA,340.149,NA,NA,NA,NA,NA,NA,"MUC6_region1g","15881.48,31649.57 15878.66,31617.70 15898.24,31571.22 15932.30,31538.07 15984.70,31497.37 16017.28,31483.65 16064.81,31482.29 16102.00,31493.27 16120.88,31514.33 16127.03,31536.10 16126.94,31552.64 16121.84,31560.80 16099.71,31571.77 16061.45,31584.48 16046.74,31604.71 16036.23,31613.45 15977.18,31648.17 15936.70,31665.61 15919.48,31667.09 15901.39,31664.68 15887.70,31659.17 15879.35,31639.97",0,0,0,0,2,6821.81372308731
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38613,42463,"polyline",NA,NA,NA,NA,250.463,NA,NA,NA,NA,NA,NA,"MUC6_region1h","16256.95,31482.80 16269.50,31476.62 16280.58,31458.97 16280.52,31447.22 16268.49,31417.98 16252.99,31410.91 16229.18,31407.87 16202.30,31421.49 16176.93,31456.94 16159.00,31497.02 16158.89,31533.60 16163.27,31548.11 16169.22,31556.38 16188.26,31571.99 16211.37,31578.29 16231.78,31577.27 16253.77,31565.48 16271.26,31547.51 16279.74,31526.67 16280.28,31514.86 16275.08,31502.07 16256.47,31486.04 16266.70,31479.64",1,0,0,0,1,3955.08651709557
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38614,42464,"polyline",NA,NA,NA,NA,170.69,NA,NA,NA,NA,NA,NA,"MUC6_region1i","16145.92,31379.36 16154.27,31357.40 16167.22,31341.29 16220.82,31323.88 16242.05,31323.18 16261.67,31331.66 16268.98,31339.97 16274.36,31356.24 16274.05,31363.54 16269.05,31371.59 16254.99,31385.14 16232.45,31397.29 16203.88,31404.16 16176.36,31404.57 16152.42,31397.27 16146.91,31388.13 16147.73,31371.50",1,1,0,0,0,1923.99650037289
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38615,42465,"polyline",NA,NA,NA,NA,634.786,NA,NA,NA,NA,NA,NA,"MUC6_region2e","13879.61,26566.35 13874.07,26554.26 13875.06,26541.82 13903.91,26492.44 13932.61,26466.96 13954.51,26454.06 13989.52,26445.85 14013.64,26405.16 14042.11,26375.80 14105.26,26344.23 14128.89,26337.27 14168.00,26305.07 14207.63,26286.13 14273.51,26271.00 14291.08,26269.67 14309.67,26277.35 14320.51,26286.39 14325.14,26310.27 14323.50,26358.05 14304.27,26380.01 14270.47,26404.22 14137.60,26450.84 14108.09,26448.25 14076.72,26494.03 14050.33,26510.12 14007.05,26531.33 13971.45,26542.94 13929.87,26546.24 13954.10,26566.99 13955.48,26580.46 13944.55,26595.81 13925.97,26606.84 13897.49,26609.58 13888.58,26602.75 13880.39,26587.28 13880.41,26564.00",0,0,0,0,0,13319.4832639694
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38616,42466,"polyline",NA,NA,NA,NA,338.438,NA,NA,NA,NA,NA,NA,"MUC6_region2f","13894.77,26637.63 13881.50,26625.37 13850.88,26611.71 13807.16,26607.53 13788.84,26616.59 13775.81,26632.31 13772.55,26641.92 13772.38,26663.39 13794.45,26697.09 13817.95,26714.79 13847.83,26723.77 13859.73,26723.64 13880.99,26717.58 13875.68,26729.41 13875.00,26746.53 13880.98,26758.44 13893.36,26767.75 13924.63,26770.87 13963.07,26758.58 13992.06,26734.05 14006.49,26708.74 14011.06,26695.19 14011.43,26678.80 14003.24,26659.14 13989.26,26645.32 13957.85,26633.67 13924.05,26631.42 13898.76,26641.59 13889.80,26633.41",0,0,0,0,2,6299.58665943146
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38617,42467,"polyline",NA,NA,NA,NA,198.296,NA,NA,NA,NA,NA,NA,"MUC6_region2g","14018.09,26931.10 14031.42,26929.90 14052.72,26920.97 14080.41,26896.95 14084.32,26882.12 14071.82,26849.32 14035.03,26838.80 13991.13,26837.91 13975.47,26841.21 13948.01,26855.55 13935.68,26871.70 13934.32,26884.94 13938.76,26894.59 13950.03,26906.54 13981.32,26926.23 14028.74,26929.51",0,0,0,0,0,2648.04014790058
42582,"RE_IBD_20221220_BU19-11283-5-1_BU19-11283-5_Scan1.ome.tiff [resolution #1]",38618,42468,"polyline",NA,NA,NA,NA,303.455,NA,NA,NA,NA,NA,NA,"MUC6_region2h","14168.05,26667.06 14152.88,26669.89 14145.02,26676.71 14139.54,26686.59 14139.99,26699.86 14150.27,26710.47 14174.93,26724.56 14189.06,26730.52 14202.87,26729.91 14261.21,26702.88 14322.17,26666.32 14349.17,26640.69 14355.86,26623.13 14356.54,26608.75 14347.41,26586.84 14334.98,26575.85 14269.66,26562.01 14240.55,26561.38 14180.92,26580.69 14147.47,26596.67 14140.09,26608.40 14135.47,26638.61",2,0,0,0,0,6524.59502923489
